web-scraper-order,web-scraper-start-url,page,url,imgSrc,name,description
1621182545-380,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://avatars.slack-edge.com/2019-05-01/626148669510_848578d4c3743d545733_96.png,OneDrive and SharePoint,"Search, share and preview your OneDrive & SharePoint Online files right from Slack"
1621182515-287,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2020-06-28/1210232804530_e0c7dd94d9983e842b9e_96.png,Lounge Games,Fun games to help remote teams catch-up & stay connected.
1621182603-568,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2020-12-21/1615357925232_31b5b5e7adf0748feb84_96.png,Proper,The most engaging feedback and recognition platform for Slack
1621182531-337,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://avatars.slack-edge.com/2020-07-10/1247741304785_28de1a5980380c25f310_96.png,Asana,Move work forward.
1621182559-423,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://avatars.slack-edge.com/2019-01-30/536852289265_7ff5b59d4db5627841b7_96.png,Workstreams,Workflow & Kanban task management for distributed teams
1621182545-385,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://a.slack-edge.com/80588/img/plugins/box/service_96.png,Box File Picker,"Securely store, share, and manage all your files"
1621182603-549,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2019-03-20/574764560385_3464ff8fc6efb5585eac_96.png,Coda Pack: Doc integration,A doc as powerful as an app
1621182505-254,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=5,https://avatars.slack-edge.com/2020-05-20/1135379207698_04f8e72389c2a2a592d2_96.png,Gontran,Keep every idea
1621182610-574,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2020-05-09/1112549471909_7543dde099089941d3c3_96.png,Simple Poll,Create simple polls and surveys in Slack
1621182446-39,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-07-24/216957844197_5294c8a38ec2d1ed37d0_96.png,Suttna,"Suttna, your remote team assistant."
1621182446-53,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2020-05-26/1145689478690_3ab9ee751d9a421d631b_96.jpg,ArtLens for Slack,Curate a daily exhibition with the Cleveland Museum of Art
1621182603-571,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2021-03-10/1850028089876_4d2a8f0d2620a44d3703_96.png,Crossbeam,"Look up accounts, collaborate with partners, and get alerts about new activity from your Crossbeam partner ecosystem."
1621182538-344,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2020-03-04/972212402753_8a6e3197c49313ec131a_96.png,Microsoft Teams Calls,Start and join Teams video calls directly from Slack
1621182486-188,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2020-06-11/1163884229911_c3799e94be9da5a602e4_96.png,Everyday Toolkit,All the little time-saving tools you need every day.
1621182460-89,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-03-16/332169316838_1a4dafcb4c2bee7f3af8_96.png,Smartsheet,"Plan, track, automate, and report on work, to move from idea to impact - fast"
1621182440-24,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-04-24/173651432308_40ff1a2172c993f5745c_96.png,Yala,"Social media scheduling, powered by AI"
1621182515-280,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2020-11-30/1551792725665_59e202514dd82f671bfc_96.png,Tactiq,Send transcription and meeting insights from Google Meet
1621182538-346,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2019-08-29/742984655284_3911bdd1458af62e7ba5_96.png,Salesforce,Search and view information from Salesforce in Slack.
1621182588-503,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://avatars.slack-edge.com/2020-07-23/1272247436353_793a149f241acbdfde89_96.png,DocuSign eSignature,Send and sign documents easily within Slack
1621182574-484,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-01-17/300655353986_53957f8929256e832140_96.png,Disco,"Celebrate values-driven work, foster team appreciation, and measure engagement around company culture."
1621182531-316,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://avatars.slack-edge.com/2020-10-15/1431340572002_5b33ac427113b206abee_96.png,Google Drive,Get notifications about Google Drive files within Slack
1621182486-176,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2019-10-23/800464003841_9aeb78667ba325052157_96.png,Panopto,Access Panopto from your workspace
1621182460-110,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://avatars.slack-edge.com/2015-12-15/16783182000_7756cc491f54420b2208_96.png,Delighted,The fastest and easiest way to gather actionable feedback from your customers.
1621182476-170,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://avatars.slack-edge.com/2015-12-15/16783182000_7756cc491f54420b2208_96.png,Delighted,The fastest and easiest way to gather actionable feedback from your customers.
1621182515-273,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2020-07-29/1276735706756_006b4685b37f6a5d6fbd_96.png,Ruddr,A professional services platform for companies that love Slack
1621182452-80,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://avatars.slack-edge.com/2020-09-01/1334593486421_36a8161fac8bfcf1b8f1_96.png,QuickQuiz,"Easily create, manage, and deploy quizzes directly through Slack!"
1621182603-563,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2020-06-09/1180080934644_a73606df79a9b9a4ff22_96.png,Splunk Audit API App for Slack,Slack App for Splunk to retrieve Audit Logs
1621182440-28,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://avatars.slack-edge.com/2021-02-10/1724658449319_e5d5cdf1e3fcc4594485_96.png,Kiara : Language Translation Bot,Translate your message in real-time with 100 languages. You can work without language barrier. You do not need a human translator.
1621182588-500,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://avatars.slack-edge.com/2019-02-20/555043726000_b74e71a9404ff170e660_96.png,BlueJeans,Start a BlueJeans Meeting and easily share meeting highlights
1621182476-144,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://avatars.slack-edge.com/2020-12-16/1577174842197_d9447d3e8a23a749b569_96.png,Typeform,Get notified in a channel or direct message when someone completes a typeform
1621182440-23,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://avatars.slack-edge.com/2015-10-02/11818051123_bfdd2fec3ce1030ffd2e_96.jpg,Workato,Automate your business with Workato recipes. Leave troublesome integrations behind.
1621182486-190,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2019-11-15/837128302224_1c320491e94d2c87152b_96.png,Sad Robot,A Magic: The Gathering card fetcher.
1621182496-217,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=4,https://avatars.slack-edge.com/2020-04-21/1071023741622_80436baba4a990f195fb_96.png,Torus+,Torus+は日常の「ありがとう」のメッセージとともに、ドーナツをプレゼントするアプリです。
1621182524-297,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2020-04-07/1051371274565_397b759b32662307b0e9_96.png,Apttus Max,"Quickly create, search, and make updates across the Apttus Middle Office"
1621182486-185,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2019-04-30/611381289267_6098ebdb77ee717c90e4_96.png,Loopio,Easily search your Library and get updates on Projects
1621182603-564,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2019-10-02/769048640786_57bd39bf05f2bf486868_96.png,Qualtrics,Use Qualtrics to collect feedback and close the loop within Slack
1621182476-165,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://avatars.slack-edge.com/2020-09-28/1393015991139_e5b80c94027692b97ee2_96.png,Coda,"Integrate Coda’s notifications, @-mentions, and sharing options in Slack, with Slack-native doc permissions updates for your team."
1621182617-601,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=3,https://avatars.slack-edge.com/2020-09-21/1374342174757_09d6bc4e38f93004e8ec_96.png,Google Sheets for Workflow Builder,Power up your workflows with Google Sheets to stay focused and save time
1621182538-345,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2018-10-18/458684668640_b6e0feb5a3be66d465f4_96.png,Geekbot,"Asynchronous standup meetings, Retrospectives & Culture surveys"
1621182610-583,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2020-11-30/1523833081063_159cf989d1cbf0ecc5c9_96.png,Loom,Video messaging for work
1621182505-250,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=5,https://avatars.slack-edge.com/2020-04-22/1078232023541_b642460aeba924cd6a07_96.png,Code Names,Play Code Names in Slack!
1621182603-551,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2016-01-23/19278931798_32b90bb67beca9f4ffcf_96.png,Lattice,Performance management for growing companies.
1621182440-5,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-03-12/328216116128_d9fe3c51ae200f35b369_96.png,Adobe Creative Cloud,"Find, share, and view Creative Cloud files."
1621182603-550,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2020-04-02/1045328531654_92be0a01bb6342f24adf_96.png,Bonusly,Spark frequent and timely recognition by integrating Bonusly with Slack
1621182440-14,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-03-28/161796336231_634252bac1318be5a9a3_96.png,Workbot,Bot platform for Workflows & ChatOps
1621182538-360,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2021-03-15/1846246284663_d091a0e9205212d04fbe_96.png,Drovio,Start a remote pair programming or team collaboration session right from within Slack with Drovio.
1621182486-174,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2021-03-24/1891687818917_28688923bdfcb231b984_96.png,Whatis,"Manage quick-access company knowledge, right from Slack."
1621182515-290,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2020-04-02/1047334497312_5f808a8696113336cd85_96.png,Xactly Incent,Xactly Incent for Slack application. Display your commissions and attainment quickly and easily!
1621182595-542,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,,,https://avatars.slack-edge.com/2020-02-04/936970574496_9ffd2f178d7d6f047e83_96.jpg,Halp,Modern IT Ticketing Help Desk
1621182496-214,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=4,https://avatars.slack-edge.com/2020-11-02/1484161568273_c5d4ec061462fd8b196d_96.png,Approved,"Simple and automated approvals for your team, right inside your Slack workspace."
1621182476-168,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://avatars.slack-edge.com/2020-09-01/1334593486421_36a8161fac8bfcf1b8f1_96.png,QuickQuiz,"Easily create, manage, and deploy quizzes directly through Slack!"
1621182588-513,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://avatars.slack-edge.com/2021-01-24/1676546284820_078c21a9053848d3df0e_96.png,dei.ai,Hear and be heard
1621182588-490,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-09-21/245295805989_06e77af1bfb8e3c81d4d_96.png,Zoom,Easily start a Zoom video meeting directly from Slack.
1621182505-258,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=5,https://avatars.slack-edge.com/2019-12-11/857073948866_02b0dd981de9f15ecbc2_96.png,Crew,Connect with your frontline teams on Crew directly without leaving Slack
