web-scraper-order,url,name,imgSrc,ratecount,description,pricTag
1619774233-4062,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=31&pricing=all&requirements=off&sort_by=relevance,#1 Warehouse Manager Software,https://cdn.shopify.com/app-store/listing_images/2f5b2eef8de9cd16312ed25eba210d5a/icon/CJ6Vztn0lu8CEAE=.png?height=72&width=72,129,The complete cloud & mobile solution for warehouses and 3PLs,"From $1,850/month"
1619774285-4471,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=14&pricing=all&requirements=off&sort_by=relevance,Flexify: Facebook Product Feed,https://cdn.shopify.com/app-store/listing_images/695d71e0479e8c4a0dda7485305e09fe/icon/CIeb28H0lu8CEAE=.png?height=72&width=72,225,Sync your store with your Facebook Product Catalog,Free plan available
1619774025-2410,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=100&pricing=all&requirements=off&sort_by=relevance,Kit Karts,https://cdn.shopify.com/app-store/listing_images/2a6176891f9d737e6d7558496a13a6c1/icon/CK2B76f0lu8CEAE=.png?height=72&width=72,448,Abandoned cart recovery,14-day free trial
1619774013-2320,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=104&pricing=all&requirements=off&sort_by=relevance,Urgencer ? sell with urgency,https://cdn.shopify.com/app-store/listing_images/668e9e4d29bed75b4c270f407d9ce7bd/icon/CKqombP0lu8CEAE=.jpg?height=72&quality=90&width=72,122,Create a sense of Urgency and Social Proof,3-day free trial
1619774215-3931,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=37&pricing=all&requirements=off&sort_by=relevance,Qstomizer,https://cdn.shopify.com/app-store/listing_images/4ae1e9908730a0b8f493aebbcab869d7/icon/CKvZ/rv0lu8CEAE=.png?height=72&width=72,256,The professional customize tool for custom products.,7-day free trial
1619774301-4596,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=9&pricing=all&requirements=off&sort_by=relevance,Proof Bear ? Sales Pop Ups,https://cdn.shopify.com/app-store/listing_images/80fc833c329cdb04e8ecbceaf3dbd62f/icon/CP2vq9LW5O8CEAE=.png?height=72&width=72,103,Add social proof - sales pop ups & cart pop ups notifications.,Free
1619774287-4510,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=13&pricing=all&requirements=off&sort_by=relevance,Exit Intent Popup by OptiMonk,https://cdn.shopify.com/app-store/listing_images/e536008af724e81915b7952135759406/icon/CIHVv7z0lu8CEAE=.jpg?height=72&quality=90&width=72,335,"Beautiful Exit Popups, Cart Recovery Popup, Upsell Pop up",Free plan available
1619774321-4774,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=2&pricing=all&requirements=off&sort_by=relevance,Quick Announcement Bar,https://cdn.shopify.com/app-store/listing_images/77da3bf776c31b1a438e4851b50758bb/icon/CNer3rL0lu8CEAE=.png?height=72&width=72,5058,"Promote sales on customizable notification bar, increase sales",Free plan available
1619774239-4110,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=29&pricing=all&requirements=off&sort_by=relevance,Product Filter & Search ~Sparq,https://cdn.shopify.com/app-store/listing_images/4614bf82f50ac42ab98568f936a707fc/icon/CPCRlc70lu8CEAE=.png?height=72&width=72,148,"Collection Filters, Instant Search, Custom UI & Analytics",14-day free trial
1619774264-4316,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=21&pricing=all&requirements=off&sort_by=relevance,Spently Email Marketing,https://cdn.shopify.com/app-store/listing_images/3f4db21645e8107404eb66513d54c987/icon/CNyGudD0lu8CEAE=.png?height=72&width=72,515,"Boost sales via Order, Shipping, Cart Recovery Email Templates",Free plan available
1619774312-4681,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=5&pricing=all&requirements=off&sort_by=relevance,Easy FAQ | Help Center Support,https://cdn.shopify.com/app-store/listing_images/be8e18fe7fd62b265563360c2986633d/icon/COfk6qX0lu8CEAE=.jpg?height=72&quality=90&width=72,189,Create beautiful & user friendly FAQs for your store quickly!,Free plan available
1619774264-4310,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=21&pricing=all&requirements=off&sort_by=relevance,Trust Hero ? Trust Badges,https://cdn.shopify.com/app-store/listing_images/91e383ab281a1bfe9cb4642f8764e313/icon/CIfZ2Nn0lu8CEAE=.png?height=72&width=72,721,"More Trust, Security and Sales! 100% Free Trust Badges",Free
1619774279-4419,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=16&pricing=all&requirements=off&sort_by=relevance,Vela,https://cdn.shopify.com/app-store/listing_images/ba7896691930db9c648f7330407029d3/icon/CM3Nqtr0lu8CEAE=.png?height=72&width=72,279,"Manage, edit, and optimize product listings with ease!",Free
1619774279-4438,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=16&pricing=all&requirements=off&sort_by=relevance,Intuitive Shipping,https://cdn.shopify.com/app-store/listing_images/d14589d7fbf19f9e2ec152f61fe0f081/icon/CPez+tL0lu8CEAE=.png?height=72&width=72,181,Control how your shipping is calculated at checkout.,14-day free trial
1619774138-3326,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=62&pricing=all&requirements=off&sort_by=relevance,"Auto Post on Instagram, FB, TW",https://cdn.shopify.com/app-store/listing_images/ad57c49a1f543e5045646c8db6db3017/icon/COLxsKb0lu8CEAE=.png?height=72&width=72,140,Daily Auto Post products at multiple times on your behalf.,Free plan available
1619774321-4760,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=2&pricing=all&requirements=off&sort_by=relevance,Low Stock ? Back in Stock Pro,https://cdn.shopify.com/app-store/listing_images/eaeab207a3eafbc8c623803f4a761ba9/icon/COiW0dj0lu8CEAE=.png?height=72&width=72,304,"Restocked Alerts, Back in Stock, Low Stock & Out Stock Alerts",Free plan available
1619774318-4735,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=3&pricing=all&requirements=off&sort_by=relevance,Trust Me ? Free Trust Badges,https://cdn.shopify.com/app-store/listing_images/6baee2749b9ede050c5235f5ad143bb7/icon/CMqV36/0lu8CEAE=.png?height=72&width=72,295,"Free & Fast! Security Badges/Icon, No-code. Works with Oberlo",Free
1619774309-4677,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=6&pricing=all&requirements=off&sort_by=relevance,Wishlist Plus,https://cdn.shopify.com/app-store/listing_images/d612f58ce0decfaba38849af3396fb5b/icon/CLjY9L30lu8CEAE=.png?height=72&width=72,1396,Customers who favorite items spend more,Free plan available
1619774239-4123,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=29&pricing=all&requirements=off&sort_by=relevance,Theme Updater,https://cdn.shopify.com/app-store/listing_images/6951fc9b8e07b8f54aa813e87fadd8dc/icon/CMaXn8L0lu8CEAE=.jpg?height=72&quality=90&width=72,169,Keep your premium theme up to date,Free plan available
1619773790-529,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=178&pricing=all&requirements=off&sort_by=relevance,Modify Promotional Lightbox,https://cdn.shopify.com/app-store/listing_images/2677def10128aaeda8361606e5a1bccb/icon/CMC6q8P0lu8CEAE=.png?height=72&width=72,105,"Create Email Popups, Geolocation Popups, Exit Popups & more",1-day free trial
1619774301-4593,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=9&pricing=all&requirements=off&sort_by=relevance,Wishlist ? Wishify,https://cdn.shopify.com/app-store/listing_images/f1836be17eaef1d0cefa5ac24d7186ae/icon/CJOGx8z0lu8CEAE=.png?height=72&width=72,308,Wishlist - Allow users to create a Wishlist of favorite items,Free plan available
1619774261-4284,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=22&pricing=all&requirements=off&sort_by=relevance,Order Limits ? MinMaxify,https://cdn.shopify.com/app-store/listing_images/a04c143bd308483d7a0f055ee1be9d64/icon/CKvYicn0lu8CEAE=.jpg?height=72&quality=90&width=72,143,"Minimum and maximum limits on your cart, products and groups",14-day free trial
1619774276-4395,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=17&pricing=all&requirements=off&sort_by=relevance,EU GDPR Cookies Notification,https://cdn.shopify.com/app-store/listing_images/6b2b8ff7415c82eba60cc5446d15596c/icon/CInMnbH0lu8CEAE=.png?height=72&width=72,142,Notify your visitors about your Privacy Policy.,Free
1619774306-4646,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=7&pricing=all&requirements=off&sort_by=relevance,SPOD ? Print?on?Demand,https://cdn.shopify.com/app-store/listing_images/c41ce7737a754fcbdf6fb6d1360e7e9d/icon/CIP4jNj0lu8CEAE=.png?height=72&width=72,569,Fast. Simple. Pandemic-Proof.,Free to install
1619774212-3894,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=38&pricing=all&requirements=off&sort_by=relevance,SMS Marketing & Cart Recovery,https://cdn.shopify.com/app-store/listing_images/514fc38fb93683248272c3e3004b3643/icon/CJ+4wsap7u8CEAE=.png?height=72&width=72,282,"SMS Notifications, Whatsapp & Abandoned Cart Recovery",Free to install
1619774144-3362,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=60&pricing=all&requirements=off&sort_by=relevance,Recomatic Related Products,https://cdn.shopify.com/app-store/listing_images/84d20f1a77c2ae9020ce19d6ee6df59e/icon/COOLobL0lu8CEAE=.jpg?height=72&quality=90&width=72,149,Show smart Related Product Recommendations that increase sales,14-day free trial
1619774057-2677,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=89&pricing=all&requirements=off&sort_by=relevance,Timer Plus ? Countdown,https://cdn.shopify.com/app-store/listing_images/cb44d3305f28f73106f9ee389aa07e34/icon/CNbkkcj0lu8CEAE=.png?height=72&width=72,103,A fully customizable timer to increase your sales,14-day free trial
1619774258-4265,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=23&pricing=all&requirements=off&sort_by=relevance,100+ Variants &Product Options,https://cdn.shopify.com/app-store/listing_images/75a3a42f9b230bf56ca785dc5677afa8/icon/CKevgeD0lu8CEAE=.png?height=72&width=72,132,"Infinite Product Options, Variants Options, Custom Product",7-day free trial
1619774221-3973,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=35&pricing=all&requirements=off&sort_by=relevance,QuickBooks Bridge,https://cdn.shopify.com/app-store/listing_images/19f1828ddea4f290619a5ba3de404417/icon/CO+Us9j0lu8CEAE=.png?height=72&width=72,134,Integrate your data to QuickBooks Online,7-day free trial
1619774022-2394,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=101&pricing=all&requirements=off&sort_by=relevance,Global Exchange,https://cdn.shopify.com/app-store/listing_images/30b70a12ca738a9f983e157ec97f905f/icon/CL6C4tD0lu8CEAE=.jpg?height=72&quality=90&width=72,120,The first Currency Convert app compatible with all other apps,7-day free trial
1619774267-4328,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=20&pricing=all&requirements=off&sort_by=relevance,Form Builder | Mailchimp Forms,https://cdn.shopify.com/app-store/listing_images/82d46df63104389a2579e189676678c9/icon/CLrwmsj0lu8CEAE=.jpg?height=72&quality=90&width=72,1162,Contact Form Builder | Order Forms | Mailchimp forms,Free plan available
1619774324-4800,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=1&pricing=all&requirements=off&sort_by=relevance,Ultimate Trust Badges,https://cdn.shopify.com/app-store/listing_images/c9141bfba8db18a258f290a5a639986e/icon/CO3d0pDX5O8CEAE=.png?height=72&width=72,904,Highlight secure checkout & payments. Add free trust badges.,Free
1619774306-4638,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=7&pricing=all&requirements=off&sort_by=relevance,Plug in SEO Optimizer,https://cdn.shopify.com/app-store/listing_images/b7dd6d1184a7a42c04dcf34ee4b72745/icon/CNOa3730lu8CEAE=.png?height=72&width=72,2332,Optimize SEO. Fix Broken Links. Add JSON-LD Schema & Alt text.,Free plan available
1619774312-4685,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=5&pricing=all&requirements=off&sort_by=relevance,ParcelPanel Order Tracking Pro,https://cdn.shopify.com/app-store/listing_images/49a7da2f5f1af407d002b15b55189273/icon/CIqz/Lz0lu8CEAE=.jpg?height=72&quality=90&width=72,236,"Track order status in real time, Branded order lookup page",Free plan available
1619774141-3345,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=61&pricing=all&requirements=off&sort_by=relevance,Hide PayPal in Cart,https://cdn.shopify.com/app-store/listing_images/98c65ca6ec8260881d49b37f57a30845/icon/CM/uubL0lu8CEAE=.jpeg?height=72&quality=90&width=72,159,Hide PayPal button to improve customer checkout experience,5-day free trial
1619774200-3812,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=42&pricing=all&requirements=off&sort_by=relevance,Easy Donation,https://cdn.shopify.com/app-store/listing_images/1fd26ba6d3629fb9b5771d89ad52d5ce/icon/CN3erMf0lu8CEAE=.jpg?height=72&quality=90&width=72,100,Let’s contribute and Encourage your customers to donate.,7-day free trial
1619774312-4689,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=5&pricing=all&requirements=off&sort_by=relevance,Rivyo Product Reviews,https://cdn.shopify.com/app-store/listing_images/8ffc62c9384b2409ac15e49c6da0f804/icon/CLzk4Ln0lu8CEAE=.jpg?height=72&quality=90&width=72,1424,"Product Reviews, Photo Reviews, Amazon Aliexpress Import, Q&A",Free plan available
1619774154-3440,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=57&pricing=all&requirements=off&sort_by=relevance,ProveSource Social Proof,https://cdn.shopify.com/app-store/listing_images/d6d05c42f519de8ac68ccccc82eac6f4/icon/CKKMgqf0lu8CEAE=.png?height=72&width=72,193,Sales Pop | Reviews Notification | Fomo | Social Proof,14-day free trial
1619774242-4131,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=28&pricing=all&requirements=off&sort_by=relevance,Amazon channel,https://cdn.shopify.com/app-store/listing_images/220d8252b32f56aaa7c25c1a3c7a3d6c/icon/COeo9rT0lu8CEAE=.png?height=72&width=72,196,Sell on Amazon by listing your products and managing orders.,Free to install
1619774304-4612,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=8&pricing=all&requirements=off&sort_by=relevance,Better Reports,https://cdn.shopify.com/app-store/listing_images/a56dbd406e289adb2ea743920f0eeaf7/icon/COXUs9n0lu8CEAE=.png?height=72&width=72,548,"Reports of your sales, customers, inventory, COGS and more.",14-day free trial
